stars,comment
5.0,Hàng giao rất đẹp 😍
5.0,Rat tot .hang rat đẹp muon mua nua nhu the nao zj shop 
5.0,"Hàng giống hình mẫu, giao hàng nganh"
5.0,Đẹp. Giao hang nhanh dat hôm trước la hôm sau co
5.0,rất đẹp mình sẽ ủng hộ thêm
5.0,ly dep jong hjnh ok
5.0,Hàng tốt lắm
5.0,Hàng tốt.. như hình.. chưa xài nhưng thấy ok.. nên mua nha mn
5.0,"giao hàng nhanh, hàng thì OK"
5.0,hàng kém chất lượng 
5.0,"Sp tốt!
Xài okie"
5.0,Hàng rất ok. mua tặng oxa rất thích
5.0,san pham ko tot shop noi binh cam hoi 12 tieng. de dc co mot chuc la tan da het roi
5.0,"Giao hàng Ok. Chưa dùng, chưa biết ra sao "
5.0,"Tốt , ưng ý"
5.0,Ok lắm nha shop. E mua 4 cái rồi. 
5.0,~ ờm mọi thứ đều rất ok ạ có điều để đá k lâu như quảng cáo 🤣🤣
5.0,"hàng tốt,giống trong hình, giao nhanh nữa ạ. Mọi người tin tưởng đi ạ "
4.0,lý đẹp nhưng bị gãy chốt lần sau mình đặt mong shop giao hàng kỹ hơn nha
5.0,Giao  hang  nhanh  đung  mau  chon 
5.0,"rất thích,mua về ai cũng khen."
5.0,Đây là bình t2 mà vẫn rất good cho shop 5 sao rất đáng
4.0,Sản phẩm đẹp... Giống hình... Giao hàng nhanh... Sẽ ủng hộ Shop lần sau... 
5.0,Tuyệt vời.rất ưng ý
5.0,Ly giống hình giao hàng nhanh giữ đá rất lâu. Sản phẩm rất ok
3.0,Để xài thử rồi đánh giá nhé
5.0,san phẩm tôt
5.0,giao hang nhanh.nhân viên giao hàng nhiet tinh.hàng ok
1.0,bình này dỏm quá. không giữ lạnh lâu. khoang 4 giờ tan hết đá
5.0,Đúng mẫu.đóng gói kĩ .giao hàng nhanh
5.0,"Sp tiện lợi , giữ nhiệt tốt , sp dày đẹp"
5.0,Sp rất tốt rất tiện lợi 
5.0,"Giao san pham nhanh,dung mau,Ok shop"
5.0,Hàng rất đẹp. Shop đóng gói cẩn thận đầy đủ. Đáng tin tưởng 👍
5.0,"Sản phẩm rất ok 
Hài lòng với sản phẩm đã mua. "
5.0,"Giống hình, chất lượng ok"
5.0,"giao nhanh, ưng ý! "
2.0,Ly ko giữ nhiệt tốt cho lắm
5.0,"Phải nói là giữ nhiệt cực kì tốt, mình test giữ lạnh phải nói là rất rất lâu mà vẫn còn đá"
5.0,cái tình cái gì thì đẹp nhưng cái túi đựng ly không đẹp không giống cái gì hết mà không thích nha
5.0,đẹp lắm cảm ơn shop
5.0,"Ly rất đẹp, cảm ơn shop nhìu"
5.0,sp rất dep.giao hàng nhanh.shop nhiet tình.moi ng ung ho nha.mjnh mua 1cai gio dac them 2cai
5.0,"Hàng đẹp, chất lượng, giao hàng nhanh"
5.0,"đã nhận hàng y chang hinh, full phụ kiện, giá tốt"
5.0,"Hàng giao rất nhanh, sản phẩm rất tốt, sẽ ủng hộ shop nữa ❤❤"
5.0,ly hơi xước tí tẹo nhưng giữ lạnh tốt lắm 👍 sẽ ủng hộ shop nữa 😍
5.0,giao hàng nhanh.ly đẹp lắm. giữ nhiệt tốt 
4.0,chai tôt tuy nhiên cái giỏ bao màu hồng ko an nhập gì cả nên cho 4 sao
5.0,Tot
5.0,Ok đẹp
4.0,cũng  tot
5.0,Hàng đẹp 
1.0,"nhà xài rất nhiều nồi chảo fivestar, vừa nhận hàng mở ra biết ngay hàng nhái, chảo mỏng, nhẹ chỉ bằng 50% chảo đang dùng, hoa văn dập sơ sài"
2.0,Chảo vừa nhận thì thấy gãy phần tay cầm... Gọi cho cửa hàng thì nói sẽ đổi cái khác nhưng vẫn chưa thấy phản hồi gì...
5.0,sản phẩm ok
5.0,chải dày chắc chắn. siêu chống dính và siêu nóng. tiếc là mua size hơi nhỏ.h cần size lớn mà hơi ngán tiền.hihi
5.0,Rất hài lòng.
5.0,"Rất ok, cảm ơn shop"
5.0,Hàng đẹp. Chất lượng tốt
5.0,Ok  đẹp  nên  mua  nồi  dày 
5.0,"Dày dặn nên hơi nặng, rất ok"
3.0,nhỏ hơn mình nghĩ. cán chảo nhựa nhìn gia công xấu và đểu
5.0,"Sp như hình Ok, cầm nặng tay."
5.0,chảo dùng xịn
5.0,"Chảo dày và nặng , cứng cáp, truyền nhiệt nhanh , sản phẩm tốt , đuợc tặng 5 cây muỗng ."
5.0,vì đáy nhỏ hơn miệng nên hơi nhỏ. đáy khoảng 10-12cm
5.0,chảo rất đẹp giày lên mua 
5.0,Dung rất oke
5.0,SP tốt. Chất lượng OK. tiếp tục ủng hộ shop
5.0,"Đáy khá dày, chảo này thành khá cao, mua size to chắc xào được luôn chứ chẳng cần chảo sâu lòng"
5.0,"Rất hài lòng, chất lượng tốt ."
5.0,san pham xài tot..goi hang ky luong tot cho 5 sao
5.0,"chảo rất ok nên mua, giao hàng nhanh."
5.0,Sản phẩm giống mô tả. Chất lượng tuyệt vời
5.0,"Mình mua 2 cái chảo 22 và 30 cm hàng đẹp chất lượng. Chưa xài thử nhưng sản phẩm nhận được đẹp như mong đợi. Size 30 chảo dày nặng tay lắm, mọi ng mua ko thik chảo nặng thì nên cân nhắc. "
5.0,"Hàng giao đúng như mô tả, đẹp và chất lượng. "
5.0,"cũng được, mà hơi nhỏ so với hình"
5.0,"Chảo xài rất tốt, giá rẻ. Lớp chống dính bền. Mình mua xài 2 tháng thấy tốt và hài lòng. Chảo sâu nên chiên tiện. Lớp ngoài inox nên chùi rửa sạch sẽ và xài lâu k sợ bong tróc như các chảo chống chính bình thường. Rất đáng mua."
4.0,chảo bị bẹp một góc
5.0,"chảo đẹp, dày, có thể dùng trên bếp từ"
5.0,hài lòng với sản phẩm 
5.0,"Chảo đẹp, dày dặn, dùng bếp từ cực kỳ thik"
5.0,hài lòng về sp. 
5.0,sản phẩm dùng tốt
5.0,"Giao hang nhanh ,đong goi kỹ ,chảo đẹp y hình ,cam ơn shop ,minh cho 5 sao"
5.0,"Chảo dày dặn chắc chắn , đẹp "
5.0,chảo ok.đẹp
5.0,Khá tốt..cảm ơn shop
5.0,"Hàng đẹp, tốt. "
5.0,Chảo và nồi siêu đẹp. Đóng gói cẩn thận. Giao hàng nhanh chóng. 
5.0,Ok Làm chất lượng cao
5.0,đep chắc chắn 
5.0,"Tốt , Như ý !"
3.0,tạm chấp nhận trong tầm giá
5.0,"chảo dày, đẹp, chắc chắn, rất vừa ý!"
5.0,Chảo dùng quá ok và đã giới thiệu cho mấu c e cùng xóm mua rồi. 
5.0,"Chảo dày, tay cầm chắc, chất lượng chảo đúng chuẩn 5sao, đã mua 3 cái rồi, chất lượng tốt."
5.0,đúng hàng. được
5.0,"Sản phẩm tốt, giá rẻ, giao hàng nhanh!"
5.0,hàng dày đẹp
4.0,Quá nặng nhưng dung ok 
5.0,"Chảo đẹp, lớp chống dính nhìn ổn"
5.0,"Chảo đẹp, nhưng vẫn thích mặt trong chảo trơn hơn."
5.0,Hàng đúng mẫu . Giao nhanh và đóng gói cẩn thận .
5.0,Giống như giới thiệu sản phẩm 
5.0,Chảo nặng tốt
3.0,Cũng không thấy quà tặng kèm theo nên trừ thẳng còn 3 sao
4.0,"Chảo chắc tay, vừa giá tiền"
1.0,"mua sai size là hết cửa đổi trả nha mọi người, lazada ngày càng nát"
5.0,"Sản phẩm đẹp, đúng như mẫu"
5.0,"giao hàng nhanh, đúng chất lượng"
5.0,chảo mua về dùng tốt cầm chắc tay rất vừa ý
5.0,Hàng chuẩn theo mẫu & ok
5.0,ok ổn
5.0,Tốt.
5.0,tạm đc
5.0,Rất tốt
5.0,Chảo đẹp
5.0,"Gói hàng kĩ, cẩn thận, hàng đúng như sản phẩm đã đặt online, đẹp,chắc chắn, có tem, giấy hướng dẫn sử dụng bên cửa hàng, mình rất yên tâm và hài lòng về sản phẩm."
5.0,Giao hàng nhanh. Gói hàng siêu kỹ luôn. Lazada bán hàng chất lượng.
5.0,"Gói hàng rất kĩ luôn, bình đẹp rất chắc tay nha!"
4.0,Không hiểu sao bình vàng luôn bị khuyết 1 tý so với các bình màu khác.. Dù màu này đẹp nhất... Đã đổi vẫn không ưng so với bình cam
5.0,Hàng đẹp. Như mong đợi. Thể tích lớn. Khoa tróc sơn hơn sản phẩm khác.
5.0,"Gói hàng rất cẩn thận,kĩ,giao nhanh. Bình rất đẹp và chất lượng"
4.0,"mình vừa nhận được hàng, trên vỏ hộp không có mã quét QR, trong bình hơi xước"
5.0,Bình đẹp chưa dùng nên chưa biết chất lượng
5.0,"Bình to hơn mình tưởng tượng.
Chất lượng hoàn thiện khá, màu sắc rất đẹp. "
5.0,Hàng đóng gói kĩ. tốt hơn mog đợi.đáng mua
5.0,"Bình giữ nhiệt tạm ổn, để nước nóng không mở năp thì cỡ 10 tiếng, còn mở nắp hên xui :-) mà bình hơi thô vì khá to, màu vàng đẹp"
5.0,"đóng gói rất cẩn thận, như qc, giữ nhiệt tốt cho đá vào đầy bình hơn 12 tiếng mà vẫn còn đá, độ bền thì chưa biết vì ms dùng"
5.0,"Giữ lạnh tốt (tầm 8 tiếng) nếu môi trường xung quanh không quá nóng (phòng lạnh, ngoài trời mát). Vỏ ngoài thời trang. Kích thước bề ngang hơi lớn nên khó nhét vào bên hông túi hoặc balo nhỏ. Vỏ bình chắc chắn và nhám. Tuy chỉ có khâu đóng gói hơi sơ sài nên hộp giấy bên ngoài bị móp trong lúc vận chuyển (bình nước không hư hỏng)."
5.0,Rất đẹp.bình hơi to.nhưng vì thể tích đựng được nhiều.giao hàng cực nhanh.đặt trưa hôm trước thì sáng hôm sau nhận được hàng.
5.0,bình siêu đẹp nhưng miệng hơi nhỏ khó vệ sinh
5.0,Hàng đúng như hình. Chất lượng sản phẩm tuyệt vời
5.0,Sản phẩm đẹp và chất lượng 
5.0,sp dep như hình. ủng hộ shop
5.0,"sản phẩm rất tuyệt với,chắc chắn,giữ nhiệt rất lâu 👍"
5.0,quá ưng
5.0,"bình tốt, chất lượng. mình rất vừa ý"
4.0,"Bình đẹp, chắc tay. Mới sử dụng nên chưa đánh giá đc khả năng giữ nhiệt. Mỗi tội k check được mã code sản phẩm. Check được thì sẽ yên tâm hơn."
5.0,"E cảm ơn Lazada nhìu ạ.
Nhận sp rất hài lòng, màu sắc mong muốn, a shipper rất nhiệt tình.
E sẽ ủng hộ shop dài dài❤"
5.0,"Bình cực kỳ chất lượng, nhà đã sử dụng 2 chai được 3 tháng, chất lượng quá ổn nên canh đợt sale 11/11 mua thêm 2 chai với giá mỗi chai là 272k, quá ưng luôn. Giao hàng cực nhanh, đóng gói tốt, nói chung là 5 sao"
3.0,"Hàng nhìn đẹp, nhưng giao sai màu, đặt màu xanh dương, giao hàng màu xám, là cố tình hay vô tình nhầm lẫn? Nếu là cố tình thì mình nghĩ ib 1 câu với khách sẽ hay hơn."
5.0,Giao hàng nhanh. Trưa hôm trước đặt thì trưa nay đã nhận được hàng. Sản phẩm không có sẵn nên có với giá hời là rinh liền ^-^
5.0,Bình đẹp màu cam nhám đóng hàng cẩn thận. Good
4.0,Đóng gói cẩn thận. Ko bị trầy xước. Sp nhìn rất chắc chắn. Mình rất ưng!!
5.0,"hàng gửi hơi chậm nhưng chất lượng tuyệt vời, nước đá để từ sáng đến chiều k tan"
5.0,Rất hài lòng...!!
5.0,"Bình to, màu đẹp, giữ nhiệt tốt"
4.0,bình vừa nhận đc nhưng đã bị gỉ sét.
5.0,"Giữ nhiệt tốt,đổ nước nóng để qua đêm đến 12h ngày hôm sau mà vẫn nóng."
5.0,"bình đẹp ,chắc chắn ,giao hàng nhanh ,đang trong quá trình kiểm tra chất lượng của sản phẩm "
3.0,"nắp bình cũ, nút chặn quai cầm bị ố vàng "
5.0,"hàng đẹp, nhưng ốc quay cầm ra chút ten... shop có đảm bảo hàng thật"
5.0,Binh dep nhung hoi to 
5.0,đóng gói sản phẩm cẩn thận có túi chống sốc luôn.hàng đẹp !
5.0,Bình đẹp ok tuy nhiên mình thấy hơi mắc dù đã mua đc giá sale
5.0,"bình đẹp chất lượng, dung tích nước nhiều rất tiện lợi."
5.0,Bình quá đẹp. Để nước nóng đc 18h rồi mà vẫn nóng .. Thật tuyệt!!! 
5.0,"Bình chắc chắn, màu đẹp. Rất thích."
5.0,giao hàng nhanh dong gói cẩn thận tốt hơn mong đợi 
5.0,San pham nay rat tot 
5.0,Sản phẩm chất lượng.Giao hàng nhanh.
5.0,Đẹp! Chắc chắn ! Rất thích!
5.0,Giữ nhiệt tốt tầm 12h
5.0,"Sản phẩm rất đẹp, cho 5 sao, mua đúng dịp km mên chỉ có gần 300k."
5.0,Đúng với lựa chọn đặt hàng. Giao hàng nhanh chóng
5.0,"Mới mua dùng thấy ok, giữ nhiệt cứ phải trên 10 tiếng :))"
5.0,"Bình đẹp, nhìn chắc chắn!"
5.0,Tốt. sản phẩm giao như hình. Thêm niềm tin vào mua sắm trên Lazada.
5.0,"mình dùng giữ nóng, giữ nóng rất là lâu, cả ngày mà trà còn nóng rót ra không uống liền được."
5.0,rất hài lòng về sản phẩm đẹp hơn trog hình và cầm đá dc 2 ngày luôn
5.0,"Hàng đẹp, rất thích. Tiếp tục ủng hộ Shop"
5.0,"Bình giữ nhiệt tốt, nên mua."
5.0,Bình rất đẹp và êm 👍👍👍
5.0,đơn giản là đẹp !
5.0,Sản phẩm chất lượng tốt. Mua được giá này quá hời.
5.0,Rat ok
5.0,"Rất tốt luôn, rất hài lòng"
5.0,"Nhận giống như mẫu quảng cáo, chất lượng giữ nóng lạnh rât tốt hơn cả mong đợi"
5.0,Đẹp chất lượng như quảng cáo
5.0,"Giao hàng nhanh chóng,đóng gói cẩn thận,nhân viên giao hàng lịch sự thân thiện."
5.0,"Đúng sản phẩm đúng chất lượng, đóng gói kỹ!"
5.0,"bình giữ nhiệt khá oke, mình bỏ đá vào uống cũng đc khoảng 24 tiếng"
5.0,Hàng đẹp chắc chắn
5.0,Ok. Sp phù hợp với nam hơn nữ vì hơi thô mặc dù đã chọn màu nữ tính.
5.0,quá tốt nếu cần dung tích tầm 1 lít
5.0,"Thiết kế đẹp chắc chắn,giữ nhiệt rất tốt"
5.0,Tat deu tot
5.0,Giao đúng màu sp. Đóng gói cẩn thận. Dùng tốt.
5.0,"Quá đẹp, phải mua thêm cái nữa đây !"
5.0,"Bình tốt, giao đúng sản phẩm"
5.0,"Hàng được giao đúng màu mình chọn. Nhìn rất thích. Không móp méo gì.
Dự định mua cafe sữa và nước ép uống, nhưng thấy lưu ý của Nhà sản xuất: không đựng sữa, nước ép chua. Hic!"
3.0,Bình thô hơi to
5.0,"Trong đời sống hiện nay mọi người buộc phải chi tiêu tằn tiện vì giá cả luôn tăng , nhu cầu cũng tỷ lệ thuận trong khi đó lương thì ba cọc ba đồng . Nhưng mình nghĩ rằng riêng về những đồ đựng thức ăn , nước uống và kính đeo mắt thì mọi người phải rất cẩn thận vì ảnh hưởng mang tính lâu dài . Chiếc bình này đắt vì inox tốt nên không sợ tạp chất , mọi người ráng tiết kiệm để mua ( chứ mấy bình bán ngoài cũng giữ nhiệt phà phà , kém hơn chút đỉnh chứ chẳng thua bao nhiêu ) "
5.0,Bình đẹp
5.0,Ok 
5.0,hài long
4.0,hài lòng
5.0,Bình chất lượng giá tốt
5.0,Hàng tốt giống hình gói kỹ lưỡng rất hài lòng
5.0,Sp chất lượng
5.0,👍👍
5.0,"K có màu đen và vàng nhưng cũng k sao.
chắc shop hết màu.quá đẹp so với giá.
đóng gói cẩn thận.lúc mở bình mang tâm thế chắc sẽ vỡ nhưng mở ra đóng gói rất cẩn thận.
trời nắng nhưng a giao hàng rất vui vẻ."
5.0,"đẹp này,bình tốt này,giá cũng oki,đóng hói thì không chê vào đâu đc nữa đã vậy shop còn giao ngẫu nhiên màu ưng nữa<3"
5.0,"Đặt một màu đen mà shop giao màu tùm lum, bình dơ, giá ok so với chất lượng nhưng giá như shop thông báo hết màu hay giao một màu thì ok hơn, thất vọng 😐"
5.0,"bình chắc lắm, có cho miếng ron, đậy mình rất kính nhờ miếng ron đó, Cám ơn sop nhiều, về mỉnh pha nước đậu bẳng nước nóng á, bình rất rất dầy dặn"
2.0,"Shop này kì cục quá, mình đặt 3 cái màu đen mà giao hàng 3 cái xanh, vàng, trắng, thật sự không ưng mấy cái màu này, thất vọng về shop. 
Shop bán hàng k nhiệt tình lắm."
5.0,"Đẹp, rất hài lòng mặc dù giao lộn màu :))
Giao lộn mà ko có đen nên hơi buồn.
Đóng gói cực kì cẩn thận, bọc giấy bong bóng nhiều<3
Mọi người mua nhớ để lại miếng trắng trắng và gắn vào nắp nha ^^
Yêu shop sẽ ủng hộ thêm"
2.0,đặc 7 bình !!!! e đã nt mog shop giao đúg màu e đặc hoặc shop giao ngẫu nhiên dùm e !!!! đặc 2đen 2trắg 2hồng 1vàng cuối cùng giao 4xanh 2vàng 1 trắng !!!!! khá là bực lun đây !!!!! 
1.0,Thể loại bán hàng gì đây ??? Giao hàng đã xài rồi và rất cũ cho khách là sao. Hàng tôi cần mua là hàng mới nguyên vẹn chứ không phải hàng đã xài cũ rồi. Rẻ thì rẻ nhưng không phải rẻ là mang hàng cũ giao cho khách !!!
3.0,đặt 2 cái màu đen giao cái đen cái vàng 
5.0,buồn ghê đặt màu xanh ra màu vàng nhưg vẫn cho 5* 
5.0,"đóng gói kĩ lưỡng, bình chất lượng tốt, chủ shop siêu dễ thương "
5.0,san phẩm giống như hình
5.0,"gói hàng chu đáo, còn có thư cảm ơn nữa dth quá à "
5.0,"giao nhanh, bình đóng gói cẩn thận, dễ thương"
1.0,"nhận hàng như vậy nè,"
5.0,OK đúng chất lượng 
5.0,giáo hàng nhanh..hàng như trên hình...tốt ...đáng tiền
2.0,"ron của bình xứt ra, rất bất tiện"
5.0,sp đẹp nhưng bị vỡ 1 bình . vẫn cho 5* khích lệ
5.0,"Đóng gói cẩn thận, bình đẹp"
4.0,sản phẩm thì ko có gì phải nói. nhưng hôm trước mình đặt màu đen lại giao màu hồng
5.0,đống gối kỉ giao hàng nhanh sản phẩm như mô tả 
5.0,bình đẹp đúng y hình shop đóng gói kỉ giao hàng nhanh minh rất hài lòng sẽ ủng hộ shop
5.0,"Shop bán hàng có tâm,bán đúng hàng như QC,mình đã được shop hỗ trợ bù tiền cho 1 sp bị bể (shop k hề đỗ lỗi do vận chuyển).Dù số tiền k là bao nhưng mình rất vui với tâm kinh doanh của shop.Cám ơn.Chúc shop phát đạt."
5.0,"tốt , chất lượng , uy tín , mua nhìu lần và ko thất vọng lần nào"
5.0,"Bình rất tốt giao hàng đóng gói cẩn thận , shipper thân thiện, giao hành nhanh và đúng hẹn  . Shop rất nhiệt tình trong các khâu mua và bán mình rất hài lòng với chất lượng sản phẩm của Shop ủng hộ shop 5 sao . Khi giao tới còn có thư cám ơn mình rất thích shop mình sẽ ủng hộ tiếp. Cám ơn Shop nhé 😁  "
2.0,"giá rẻ trông khá đẹp. gioăng cao su không khớp với nắp lắm. chọn mua 5 màu khác nhau nhưng giao bị trùng màu hồng. thiếu màu vàng. 
đổ nước nóng vào vỡ luôn. quá tệ."
5.0,Chưa thấy Shop này buôn bán như Shop này.... gói hàng quá cẩn thận và hàng đẹp như ý luôn. Thanks Shop nha
1.0,bình mẻ miệng cũng giao cho kh. thủy tinh mẻ kiểu đó xem như bỏ. k đáng bao nhiu nhưng bán kiểu vậy như lừa kh
4.0,"đặt hàng là màu đen mà sao lại ra màu vàng shop, nhưng mà nhùn hàng lại đc giống hình chỉ có cái tội là đặt màu đen ra màu vàng thoi"
5.0,"Flash sale còn 10k. Rất Hài lòng với sản phẩm, phù hợp với giá tiền, shop đóng gói kĩ càng,  shipper nhanh. Điểm trừ là chữ in bị trầy, van nắp ron không khớp nắp lắm. Nhưng k sao cả, để chai nằm ngang không bị chảy nước là OK. "
5.0,sp rất đẹp kêu giaao màu xanh nhưng lại giao xanh vs trắng. vì là thủy tinh nên đóng gói rất cẩn thận . lại có cả thư cảm ơn  nx nên vẫn cho shop 5 sao giao hàng hơi lâu 
2.0,Hơi  thất  vọng  .mua combo 4 bình mà  có 1bình  chữ  in bị  thiếu  nét  cũng  giao  cho khách. rất  buồn. 
5.0,Quá đẹp mà còn rẻ nữa chỉ 8k là có 1 cái chai đựng nước trái cây hoặc dùng cắm 1 bình hoa. Trước đây tôi có mua 10 chai và bây giờ mua luôn 21 chai ai dè mấy bạn văn phòng thích quá xin mua lại. Tui sẽ mua tiếp nếu shop có khuyến mãi trong tương lai. 
5.0,"Mới nhận hàng, shop gói hàng cẩn thận, bình vừa với cái túi luôn, có cái ron cao su hay bị rớt ra, shop fix lại là hoàn hảo luôn"
3.0,"Chai thủy tinh mờ, không trong. Cái ron trên nắp thì cứ rớt ra rất bất tiện, gắn vào thì vặn khó khớp. Thấy vậy nên cũng chưa muốn sử dụng đến. "
5.0,Bình đẹp. Mua được giá rẻ nhưng shop lại đóng gói rất cẩn thận . Shop rất có tâm. Chúc shop làm ăn may mắn. 
3.0,"Bình nước in bị trầy, giao màu ko có màu đen mà ko báo trước (vì mình thích màu đen đặt 2, các màu khác đặt 1). Shop  lần sau có gì phải báo nhé, mình định trả hàng nhưng thôi nhọc cả 2 bên. chúc shop buôn bán tốt."
5.0,"mình mua lúc flash sale nên giá rất rẻ, hàng đẹp thủy tinh dày, mình mua 5 cái chọn màu ngẫu nhiên shop giao mỗi cái 1 màu xinh lắm, trong hộp còn có thư cám ơn nữa rất thích shop, sẽ ủng hộ tiếp"
4.0,Hàng đẹp
5.0,Miếng cao ở nắp bình bị rơi ra( không dính sát vào nắp bình) rất bất tiện. Giá cả như vậy thì cũng dùng tạm
5.0,bình tốt ko vỡ nhưng có vẻ hơi nhỏ so vs hình
5.0,"Bình to hơn tớ nghĩ nhiều, shipper thân thiện lắm luôn :3 vận chuyển tới nơi an toàn và k bể dù đơn của tớ chỉ có 20k, nhưng bình nhìn hơi bẩn ở phía trong và trầy xước, k sao, tiền nào của nấy"
5.0,đặt 2bìbinhfen nhưng lại giao hồng và xanh nhưng sản phẩm oke cho shop 5 sao
5.0,"sản phẩm tốt, tiện lợi, giá cả phù phợp, shop uy tín, giao hàng nhanh, đóng gói rất cẩn thận, sẽ ủng hộ shop."
5.0,"OK,SO,GOOD,i love it,toi rat hai long nha ban hang nay,san fam giong nhu trong hinh,dong goi rat dep chac chan"
4.0,"hàng cũng ok, nhưng chỉ có 2 màu trắng và vàng"
5.0,Nắp hơi xấu nhưng dùng đc
4.0,Bình chữ mờ nhưng cũng đc
5.0,Giá rẻ mỗi tội hơi nhỏ!
5.0,giao hàng nhanh và bình rất đẹp
5.0,bình dùng ok. đóng gói kỹ
5.0,Mình đặt màu trắng với đen mà giao màu vàng và xanh. Bình rất đẹp và phù hợp giá tiền
4.0,"Chất lượng bình ổn. Chữ bị lem. Đặt 2 trắng, 2 lá, 2 đen, 1 hồng mà ra như này. "
3.0,- Hàng thì ổn. nhưng shop gia nhầm màu :'vvv 
5.0,"Shop đóng gói cực kì cẩn thận. bình đẹp, shiper dễ thương.giá quá ok"
5.0,"sp giốg hình, gói c.thận, giao hàg nhanh"
5.0,"đóng gói rất cẩn thận, hàng đẹp hơn mong đợi "
5.0,"Rất đẹp ,vừa í , hàng tốt , chất lượng "
5.0,binh dep .ok lam .moi nguoi nen mua
5.0,sản phẩm bên shop rất tốt ạ
5.0,Sản phẩm rất tốt 
5.0,sản phẩm cũng đc nhân viên lịch sự OK 5*
5.0,bình đẹp nên mua💓 lần sau ủng hộ shop nhiều hơn💓💓
5.0,ly rất đẹp . đóng gói rất kỹ càng. giao hàng nhanh. 😁😁😁😁😁
5.0,"bọc rất kỹ , y hình , còn có cả thư cảm ơn , em rất ứng ý nha :')"
5.0,"giao hàng nhanh, đóng gói kỹ còn gửi thư cảm ơn 
nói chung rất ok nên mua "
4.0,giao hàng nhanh đóng gói cẩn thận nhưng mình đặt 1 trắng 1 đen lại gửi về 1 trắng 1 hồng🙂
4.0,"mua màu đen shop giao màu khác , nhưng sp cũng đẹp thôi tạm lấy z ☺"
5.0,Giao hàng nhanh. Sản phẩm tốt và đóng gói chắc nên ko bị vỡ cái nào
5.0,Shop Rất Oke ạk hàng đẹp giống hình như có cái là mk đặc màu đen nhưng Shop lại giao màu khác 
5.0,hằng đẹp . tốt . cái này đựng nước uống đi học đc ln . mà lại còn bảo vệ môi trường 
3.0,Đặt bình màu hồng lại giao màu vàng :(
5.0,Bình đẹp nhưg chữ bị mất nói chung là ổn
5.0,Mình đặt màu đen shop giao màu vàng buồn ghê :(((
5.0,của em nhóm màu trắng nhưng shop lại giao màu vàng 
1.0,Buồn dể sợ 
5.0,Bình đẹp lắm ạ
2.0,mua 3 xanh lá mà giao có 2 thôi còn 1 bình đen k có chữ.j kì vậy
5.0,SP tốt. Mình làm thêm cái túi đựng mang đi được khắp nơi
5.0,"bình đẹp, nhân viên giao hàng thân thiện 😊"
5.0,"Sản phẩm đóng gói đẹp, bình đẹp"
5.0,e đã nhận đc hàng rồi tks shop nha
5.0,"Sp dong goi can than dep,se mua them vi bua trc tiec mua co 4 binh,shop giao 4 mau rat hai long"
5.0,Cực tốt nhe
5.0,"Hàng tốt , hợp giá tiền , chất lượng nhưng giao sai màu♦️"
5.0,Một nắp bình bị dơ
5.0,Bình rất dễ thương
5.0,đẹp và tiện lợi
5.0,Đẹp giống mẫu .
1.0,Đạt 5 màu khác nhau  giao màu trắng.
1.0,"Bình không giống ,cũ,"
1.0,Đặt màu đen giao màu hồng
5.0,"sản phẩm như hinh , đóng gói kĩ càng 👍👍👍"
5.0,"sản phẩm tốt, giao hàng rất nhanh "
5.0,"Chai rất dày dặn, đẹp, gói hàng cẩn thận, rất vừa ý, cám ơn shop!"
5.0,đóng gói rất cẩn thận. tặng 5 sao. hàng về k trầy xướt gì.
5.0,Hàng đúng quảng cáo... 5 sao... 
5.0,bình ok nhưng chỉ một màu
5.0,"tot,de thuong"
5.0,"mẫu giống hình nha, bao bì cẩn thận "
5.0,tốt giao hàng nhanh đóng gói kĩ
5.0,"Hàng đúng màu, như mong đợi. "
4.0,Tuyệt vời luôn ý. Bình tốt. Nhưng 
5.0,sp hơi khác ..nhưng ok 
5.0,bình dễ thương
5.0,Mình đặt 5binh. tưởng shop sẽ gửi 5mau y hình. k ngờ chỉ có màu trắng. buồn 
5.0,bình đẹp đúng hình gói sp cẩn thận m rất hài lòng 
1.0,I ordered all black but didnt gave my exact what I want. 😥
1.0,"giao sản phẩm không giống đơn hàng đã đặt, chất lượng thủy tinh kém"
5.0,"bình ko đủ dung tích 500ml, chắc tầm 400ml hoặc hơn. mua 3 chai giao chung 1 màu xanh lá."
5.0,Giao thiếu hàng. Khi báo thì nói đặt đơn sau bù lại 
4.0,xài ổn so với giá 
4.0,sp dep lắm dog gói kỷ. giao hag nhah
5.0,tot ! hang dung thuy tinh
5.0,đẹp tốt 👍👍👍👍👍
5.0,Không giữ nhiệt nhưng rất ok nên mua 
5.0,"Shop giao đúng hàng,đẹp"
5.0,chả lẽ chửi thề chứ mua 2 bình ghi 2 màu rõ ràng lấy có 1 màu 
5.0,như lol nhìn muốn nính thở lun... kaka hàng đẹp nhưng hơi tiết size nhỏ phải chỉ có size 700ml thì càng tốt👍
5.0,đóng gói cẩn thận. dùng ok
5.0,"Bình đẹp,nhưng mình đặt có màu đen mặc giao hok có nhưng sản phẩm đẹp"
3.0,giao k đúng màu
5.0,sản phẩm đẹp lắm mọi người ơi cảm ơn shop bán đồ đẹp và rẻ nha Ủng hộ rất nhiều
5.0,"hàng ok, shop drhg"
5.0,bình đẹp và bền....dễ thương
5.0,Hàng  đep giống  trong hinh sop đong goi cẩn  thận  giao hang nhanh  xai ok lắm  cam ơn  sop
