stars,comment
4,đẹp hơi nhỏ
5,san pham đẹp sop dong goi rat ky giao hang nhanh
5,hàng tốt ok
5,hang rat đẹp
5,đẹp de thuong
5,bán mà không kèm bin gì hết
5,trò_chơi dễ_thương khiến con_nít thích_thú
5,sản_phẩm ok cho cửa_hàng sao
5,gắn pin không đc lỏng rớt hoài
5,giao hàng nhanh hàng đẹp giống hình hoạt_động tốt s
5,tốt chạy nhanh nhào_lộn nửa mừh sao không cho pin
5,sao đồ_chơi rất dễ_thương chạy ngon_lành cảm_ơn cửa_hàng nhé
5,xe chạy hay lắm nhào_lộn đủ kiểu cho cửa_hàng sao rất đáng tiền
5,dể thương nhưng về chơi chưa đc p_bé đập banh_chành
5,màu_sắc_đẹp giá rẽ bỏ pin vào chạy tốt
5,tự quay đầu lật lại khi úp ngược hơi hảo pin
5,bọ chạy như xiếc bé minh rat thich
3,chơi rất vui nhưng có nhiều chi_tiết nhỏ hay bị rơi ra ngoài cho trẻ nhỏ chơi phải coi cẩn_thận
5,sản_phẩm ok
5,hàng giống như hình cảm_ơn cửa_hàng
4,chơi cũng hay nếu tặng cho cặp pin nữa thì ok hơn cho sao
5,quá dễ_thương luôn chạy vù_vù_ng lớn còn thích nói chi trẻ_con
5,sản_phẩm đẹp tốt bé nhà mình rất thích
5,be nha_minh thich lam vui nhon do choi đẹp va re cam on cửa_hàng
5,rất ưng_ý nên mua cho con chơi
5,sản_phẩm tốt
5,sản_phẩm thi ok de thuong nhung minh không hai_lòng la không co_pin
5,tốt hài_lòng sản_phẩm
5,đồ_chơi rất hay bé rất thích chỉ có hao pin
4,giao hang nhanh rat thich nhung rat tiet la hang cua_china
4,đẹp chạy tốt nhưng hơi hôi mùi nhựa
5,hàng đúng như hình bé chơi rất thích
5,hàng đẹp hơp giá tiền sẽ ủng_hộ cửa_hàng nữa
2,nó không chạy được bạn ơi mà_lại giao không đúng con nữa chứ
1,giao hang bi loi không sai duoc gio muon ma huk biết sao
5,không
5,thich
5,thích
5,tạm ổn
5,dùng tốt
5,tốt ghn
5,tuyệt
5,y_hình
5,ok cửa_hàng
5,đẹp rẻ
5,đẹp giống hình
5,mua con bọ mà giao con ong cũng đc nhưng tiếc là của tq
3,hết xác pin đầu ngon xe chạy mạnh tới xác pin thứ xe chạy yếu xong hết chạy luôn
2,bánh_xe dễ rớt ra phải gắn lại hoài
1,đặt xe và con bọ mà giao con bọ không có xe đề_nghị làm_ăn có tâm xíu
5,hàng rất tốt
5,hơi nhỏ so với suy_nghĩ nhưng hàng đẹp và oke lắm
5,sản_phẩm đẹp chất_lượng tốt nhưng nhỏ hơn mong_đợi
5,cửa_hàng giao hàng rất nhanh chất_lượng hàng rất tốt đóng_gói cẩn_thận và chắc_chắn rất ủng_hộ cửa_hàng và chúc cửa_hàng luôn có nhiều khách_hàng và mua may bán đắt
5,chất_lượng sản_phẩm ok
5,hơi nhỏ nhưng vẫn chơi được
5,cửa_hàng giao hàng rất nhanh chất_lượng hàng rất tốt đóng_gói cẩn_thận và chắc_chắn rất ủng_hộ cửa_hàng và chúc cửa_hàng luôn có nhiều khách_hàng và mua may bán đắt
5,đẹp gối hàng tốt giao hàng nhanh
5,sản_phẩm rất tốt giao hàng nhanh gỗ cũng tốt cám_ơn cửa_hàng nhiều
5,tốt nhưng nhỏ quá
5,đẹp rẻ mình n cửa_hàng đi ạ
5,sản_phẩm tuyệt_vời chất_lượng tốt và bền
5,chơi vui lắm nhỏ nhưng giá hợp_lí có sức_mẻ vài chổ nhưng không quan_trọng sao
4,không nghĩ nhỏ_vậy số bị lem nhưng giá quá rẻ ok
5,bộ gỗ đẹp có_điều nó nhỏ quá khó chơi nhưng giống hình cũng ok lắm nên cho cửa_hàng sao
5,bộ rút gỗ có hơi nhỏ nhưng mà đẹp lắm phù_hợp giá tiền cảm_ơn cửa_hàng
5,chất_lượng tốt
5,gỗ hơi thô chơi đc
5,hơi nhỏ so với hình
5,sản_phẩm rất tốt cửa_hàng đóng_gói kỉ
5,hơi nhỏ với tưởng_tượng nhưng gỗ đẹp chơi rất vui tốt cho cửa_hàng sao
5,hoi nhỏ nhung hàng đep giao đung hạn
5,tư_vấn nhiệt_tình giao hàng nhanh và dễ_thương đúng mô_tả
5,hàng đep đung mô_tả giao hàng nhanh
5,cho cửa_hàng sao vì giao hàng nhanh đóng_gói cẩn_thận hàng như hình tuy mini nhưng nhìn rất cưng
5,lúc đặt không đọc rõ kích_thước nhưng hàng đẹp và dễ sử_dụng
5,rất hữu_ích kích_thước hơi nhỏ nhưng hàng chất_lượng sẽ ủng_hộ cửa_hàng nhiều hơn
5,gỗ đẹp giao hàng nhanh đáng đồng_tiền nên mua cảm_ơn cửa_hàng anh giao hàng rất thân_thiện
5,giá_cả hợp_lý hàng đẹp đáng tiền
4,giao hàng nhanh nhưng hơi nhỏ
3,sản_phẩm nho quá nen hoi kho rút
5,tốt nhưng mình tưởng thanh bự ai dè nhỏ nhưng rất đẹp
5,rất ok nhé
1,hàng cũ hộp móp méo kích_thước rất nhỏ
5,hơi nhỏ
4,nó hơi nhỏ
5,hàng ok
5,ok xí ngầu dùng làm gì
5,đẹp ok nhung co deu so lon sau choi
4,bị móp cũng tạm đc t
5,sản_phẩm rất đẹp bé nhà mình rất thích
5,sticker dễ_thương cực
5,thấy có cái phiếu giảm làm_sao để đc giảm_vậy cửa_hàng
5,sticker đẹp vận_chuyển nhanh chưa đầy giờ đã nhận hàng cửa_hàng nhiệt_tình tặng quà thêm nữa đặt hình mà gửi tới hình ghét dễ sợ à hehe yêu cửa_hàng lắm
5,cảm_ơn đã tặng thêm cho mình vài tấm sticker
5,sticker quá dễ_thương mua mà còn tặng nữa cám_ơn cửa_hàng nhiều
5,cửa_hàng bán hàng có tâm nói_chuyện rất dễ mến giáo hàng cực_kì nhanh
5,huhu sao mấy bạn mua tấm đc tặng tấm rồi mà tui mua tấm sao đc tặng chỉ có tấm v_huhu
5,hàng ngon đẹp có nhìu cái dể thw nhưng cx có vài tấm in hơi mờ nhưng không sao_z là lắm rồi dùng để costume rất đẹp
5,trên mong_đợi
5,cực thích luôn
5,đẹp mà cửa_hàng tặng em có sticker
5,đẹp lắm cửa_hàng ơi lại còn được tặng thêm nữa sẽ ủng_hộ cửa_hàng
5,rất đẹp cửa_hàng rất thân_thiện
5,hình đẹp lắm
5,rất là ok hài_lòng
5,hình đẹp chất_lượng tốt mình rất vừa_ý nếu có dịp lần sau mình sẽ mua tiếp
5,cảm_ơn p đã tặng thêm dán hình lột chỉ sợ bung luôn màu laptop_v
5,hàng chát lượng tốt nênua nha
5,sticker đẹp dán chắc
5,ảnh đẹp nhưng chưa đa_dạng lắm tặng cửa_hàng sao
5,hình đẹp mn nên mua
5,rất đa_dạng rất quan_tâm tới khách_hàng lần sau sẽ ủng_hộ cửa_hàng hết_mình
5,hàng rất tuyệt_đẹp
5,cửa_hàng dễ_thương vc cơ_mà ráng in nhiều hình dễ_thương lên là nhiều người đặt ngay
5,dáng dẹp không thấm nước tôi rất thích
5,cũng tạm có nhiều hình mờ
5,tiếp_tục ủng_ho
5,hình siêu đẹp luôn không dính nước
5,phục_vụ tốt mua hàng còn ươợc tặng thêm phiếu giảm_giá và hình dán
5,hình ngẩu nhiên nhưng rất ổn cửa_hàng còn tặng thêm hình like cho cửa_hàng
5,ok đẹp quá cửa_hàng ơi
5,cửa_hàng_phục_vụ rất nhiệt_tình vui_tính nữa sẽ ủng_hộ cửa_hàng tiếp
5,rất đẹp ạ
5,hình dễ_thương_cảm_ơn cửa_hàng
5,hàng đẹp giống trong hình còn được tặng thêm tấm
5,xuất_sắc nha cửa_hàng chống nước cực tốt hình lại đẹp_nửa
5,tốt lắm cửa_hàng ơi
5,đẹp quá mọi người ơi
5,chất_lượng sản_phẩm tốt
5,hình rất đẹp cảm_ơn cửa_hàng dịch_vụ tốt tư_vấn nhiệt_tình có quà tặng kèm rất thú_vị
5,sticker rất rất đẹp nhé cảm_ơn cửa_hàng lắm
5,bộ hình khá đẹp có nhiều hình_hài_hước d đóng_gói cẩn_thận thấy bán hàng rất có tâm
5,chất_liệu với màu in đẹp
5,hình đẹp keo dán bám rất chắc
5,nhiệt_tình uy tính
1,very low resolution of images for printing bad quality horrible smell
5,hình đẹp
5,hình đẹp
5,đẹp tốt
5,đẹp lắm
5,rất hài_lòng hàng đẹp như mong_đợi cửa_hàng_phục_vụ tốt đóng_gói đẹp không bị móp
5,đóng_gói kỹ giao hàng nhanh cám_ơn cửa_hàng đáng cho ba mẹ mua cho bé
5,hàng rất đẹp đúng mẫu con minh rất thích
5,đẹp lắm rất ưng_ý mình sẽ ủng_hộ tiếp
5,hàng đẹp nhiều chi_tiết con tôi rất thích
5,hàng ok mọi người nên mua cảm_ơn cửa_hàng
5,bộ này nhỏ quá
5,hàng chuẩn đẹp
5,vẫn còn thiếu vài chi_tiết
5,hàng đẹp lắm cửa_hàng ơi
5,giao hàng nhanh sản_phẩm thiếu vài chi_tiết
5,chuẩn chất mấy đứa nhỏ loay_hoay lắp cả buổi vui_vẻ thích_thú
5,hàng đẹp lắm
5,sản_phẩm đẹp rẻ bé rất thích
5,chất_lượng tốt_đẹp nhiều màu
5,nếu hộp đựng là nhựa thì ok hơn nhưng đối_với giá_như vậy là được
5,hình sao ở ngoài y_vậy cực đẹp nha hơn mong_đợi
3,tạm được
5,mình đặt cái cửa_hàng giao đúng cái luôn hàng phù_hợp với giá tiền nói_chung ok lắm
5,sản_phẩm rất ok rất cảm_ơn cửa_hàng tôi cho sao
5,sản_phẩm y hình chơi người khó chơi nhóc mình chơi mình thì thích lắm
1,hàng giao thiếu mất cái ống màu đen để lắp vào đế nên không đánh được
5,hàng đẹp chất_lượng
5,sản_phẩm giao đúng ngày hộp màu hơi bị móp góc hộp do bao góc hộp chưa kỹ nhìn_chung cũng rất ok rồi cảm_ơn cửa_hàng nha
4,hàng như hình không móp méo nhưng màu chì với màu sáp hơi nhạt bút_lông thì đúng màu kéo cắt giấy được nói_chung là ổn vì màu hơi nhạt nên mình cho sao
5,hàng y hình cực_kì đẹp tha_hồ xài em rất thích cảm_ơn cửa_hàng nha
5,giáo hàng đúng mẫu ok cửa_hàng làm_ăn uy tinh
5,hàng đẹp lắm cửa_hàng ạ có_điều cây kéo cắt không đứt mà còn bị gãy nói_chung là là tiền nào của đó
5,sản_phẩm này rất tốt nhưng tôi nghĩ cửa_hàng nên làm kéo bằng sắt cho tốt hơn chứ như cây kéo mu_này thì không làm gì được cả
4,sản_phẩm được hợp_lí so với giá tiền
5,sản_phẩm đẹp hài_lòng
4,kéo_cọ vẽ và ghim bấm chỉ coi như là đồ_chơi chứ không sử_dụng được
5,hàng rất đẹp đóng_gói thì hơi lỗi chút vì góc hộp bị móp méo nhưng cũng không sao vẫn cho cửa_hàng
4,giao hàng nhanh vận_chuyển không móp méo sản_phẩm màu ok nhưng đa_số là cây trùng màu
5,cũng tạm ổn so với giá
5,hang đẹp dung mau
5,hộp chì màu chắc_chắn nhìn rất đẹp đáng tiền
5,sản_phẩm tốt
5,rất hài_lòng đẹp đáng tiền ủng_hộ cửa_hàng rat nhiu mn gửi mua rat nhiu
5,ok sản_phẩm tốt
5,rẻ tốt bé rất thích
5,hộp bút màu rất là đẹp sẽ ủng_hộ cửa_hàng nữa
5,một từ là tuyệt_vời vận_chuyển nhanh siêu
4,bút_lông màu nâu bị chảy mực ngoài_ra thì khá hài_lòng
4,cửa_hàng giao hàng bị thiếu không đầy_đủ chán ghê
5,ok đẹp giao hang dung giao nhanh
2,tiền nào của đó bút sáp không ra màu bút_lông ra màu không đúng bút_chì thì nhìn hình chỉ được_cái đủ số_lượng
5,giao hàng rất nhanh luôn nhân_viên giao hàng lại lf người quen mới ghê haha nhận xong vào nhà mở ra check ngay vì mua hàng online cũng hên xui lắm nhưng bất_ngờ là hàng rất tốt luôn không móp méo nhìn hoành_tráng và thích lắm cảm_ơn cửa_hàng nhiều nhé
1,kéo không cắt đc màu không có vỏ vài cái nhưng rẻ cũng ok
5,dung mau đẹp
5,bé rất thích
5,cửa_hàng giao hàng nhanh giống như hình nhưng có một_số màu vẽ không ra màu nhưng tiền nào của nấy sản_phẩm vẫn ok
5,hàng đẹp như hình hai_lòng
5,hàng rất chất_lượng rất ok
5,sản_phẩm giống hình
5,màu rất đẹp mở ra kiểm_tra rất ưng_ý màu đầy_đủ không gãy không trộn hàng đem lên cty các đồng_nghiệp rất thích và order thêm bộ nữa thước bộ mình bị gãy đã báo cửa_hàng và cửa_hàng sẽ bù mình lại cửa_hàng rất chuyên_nghiệp và tư_vấn rất tốt lịch_sự rất tốt
5,but không tot
5,ok tốt
5,tốt lắm ạ con mình rất thích
5,ổn trong tầm giá không
5,sản_phẩm rất bé nhà mình rất thích
5,sản_phẩm ok giống hình
5,bé rất thích nên mình đặt mua thêm một hộp nữa cho cháu cửa_hàng nhớ gửi hàng tốt nhé
5,mình đã mua hộp ở đây hàng ok hợp giá tiền khuyến_khích mọi người nên mua
5,hàng đẹp rất ok rất hài_lòng
5,hàng ok đóng_gói kỉ đẹp y hình giao hàng nhanh
5,đẹp trẻ ở nhà rất vui
5,sản_phẩm rất ok
5,sản_phẩm đẹp_mắt rất ok
4,giao hàng nhanh sản_phẩm ok nhưng bị móp vài chổ
5,giao đúng hàng rất ok
5,họp màu đẹp con mình rất thích
5,màu đẹp cảm_ơn cửa_hàng
5,cửa_hàng bán không có tâm hộp bút xài rồi thiếu tùm_lum cũng bán không có sao nào
5,mình rất thích đẹp mọi người nên mua
5,hang giống hình đóng_gói cẩn thân có một chi tiet bi hu nhung không sao minh cho sao se tiếp_tục ủng hô cửa_hàng
5,giao rất nhanh luôn á
5,rat đẹp
5,màu đep giống hình
5,đã giới_thiệu các bạn ủng_hộ cửa_hàng
4,thiếu hồ
5,sản_phẩm tốt
5,hag tot ak
5,hợp đẹp màu đẹp noi chung là ok
2,hop dong không ky mop meo do_mau
5,hàng đẹp lắm không móp méo gì cả
5,đúng hình
5,hang đẹp
5,rat ok
5,bộ rất đẹp
4,hàng full box không zin
3,tuyệt_vời
5,hàng tốt đúng chất_lượng
5,hàng rất oke
5,hộp đẹp lá bài khá chắc_chắn hình bài rõ nét giá hời
5,sản_phẩm đẹp đúng như trên hình
5,hàng đẹp giống hình
5,sản_phẩm_chất_liệu tốt in đẹp giao hàng nhanh đóng_gói đảm_bảo cảm_thấy rất hài_lòng cho sao
5,giao hàng nhanh nhưng mặt sau lá bài cửa_hàng in mờ quá
5,cửa_hàng bán hàng uy_tín giao đúng hàng đúng như quảng_cáo cảm_ơn cửa_hàng nhiều nha sẽ có dịp ủng_hộ cửa_hàng tiếp
5,sản_phẩm khá cửa_hàng_phục_vụ hỗ trọ nhiệt_tình vàchu_đáo
5,hình hơi nhỏ nhưng cũng ok lắm
5,chinese book isgood
4,nhan hang roi ma sao không thay cay but chi mau nao sao bao_la tang cay
2,đóng_gói như_vậy thất_vọng
5,giao hàng nhanh sản_phẩm đẹp chỉ là nhìn sách hơi nhỏ xo với mình nghĩ
5,mua của cửa_hàng vài lần rồi rất hài_lòng
5,sách ok nhưng chì màu nhạt quá tô không đẹp
3,đóng_gói tệ bút_chì tệ sách y hình nhưg các mẹ lưu_ý là tiếng trung và hình nhỏ nhìn trong hình cảm_giác ok nhưg thực_tế sẽ thấy nhỏ cái này không_trách được ng bán tiền nào của nấy không ưg do hình nhỏ khó tô cho bé tuoi nhà mình
5,sách đẹp và dày hơn mình nghĩ cháu mình rất thích nó trông_chờ mỏi_mòn luôn vì giao hàng hơi lâu vẫn cho cửa_hàng sao nhé
4,đóng hàng sơ_sài giao thiếu hàng đặt mà giao tuy_nhiên có thiện_chí giải_quyết khiếu_nại cho khách
5,bút màu bị lỗi
5,tôi nhận đủ sách tuy hơi dơ trên đầu_sách tôi cho cửa_hàng sao mong cửa_hàng quan_tâm đến khách hơn
5,sản_phẩm giống hình nhìu hình cho bé tô tuy_nhiên giấy xấu thô nhám nhưng với giá tiền như thế_thì tốt rồi
5,hang ok lam
5,sản_phẩm đẹp ung ý nhưng giao hàng chậm ngay đặt hang voi ngay nhan hang la đúng tuần mau san pham ma gối hàng không kĩ
5,chua nhan dược don hang
5,rất tốt cho bé bé nhà mình thích lắm
5,hình anh rất ok rất hài_lòng sản_phẩm
5,gởi hàng nhanh hàng ok
5,ok hài_lòng
5,ong goi on gian lam_mop meo sach vo het
2,viet mau bj gay dau het
5,hơi nhỏ có the làm ít hình lại đê hình được lớn hơn thì tot
5,sản_phẩm rất tốt
5,như quảng_cáo
5,sách giống hình viết chì màu không đc đậm nói_chung là ổn
4,san phẩm tạm được nhưng thời_gian giao hàng quá lâu bị trừ một sao mong cửa_hàng khắc_phục
2,màu gẫy nói_chung là tạm
4,bút màu bị gãy hết
5,sản_phẩm như hình nhiều hình_vẽ
4,cũng tạm được
5,sách giống như quảng_cáo nhưng có_điều giấy hơi mỏng và được tặng bút màu
4,sản_phẩm tạm ổn sài_đc
5,giao hàng nhanh hàng đúng mô_tả chất_lượng tốt
5,rất hài_lòng
5,chỉ có sách_tập tô không có bút màu
5,be rat thich
5,giao thieu but chi mau la sao ha cửa_hàng
5,ok mình rat thích
5,tốt co dieu màu bi gay
5,rat tuyet san pham nhu_hinh
5,sản_phẩm phù_hợp với giá tiền
5,sach đẹp yk hjh
5,rất hài_lòng hàng nội_địa trung quốc giá_cả phải_chăng sao
5,hàng ý hình
5,chi thi bi gây cây bóc hang so sai nêu gặp trời mưa thi bo luôn cuốn sach
3,bút cũ đã qua sử_dụng
5,ok sách to hơn thì hay hơn
5,quá tuyệt bé nhà mình rất thích_thú
5,ok giao hàng rat nhanh
5,hàng như hình ok
4,hàng đúng mô_tả nhưng tay_cầm dao_cạo bung hết ra phải tự nắp lại nhưng vẫn dùng được
5,re đẹp mn nen mua
5,bé nhà rất thích
5,nhều hi giờ lắm tô mỏi tay cảm_ơn cửa_hàng
5,xấu quá tặg bút gì mà hư hết
3,đóng_gói rất hời_hợt chỉ bọc xốp mỏng bên ngoài kem thêm tem v thui bút vẽ bị gãy và sách bị cong mép trầy gần rách bọc mong cửa_hàng sẽ cải_thiện quy_cách đóng_gói_còn phần sách tranh tô thì ok y hình cũng dễ_thương cho các bé tô_vẽ tha_hồ
3,hàng trung_quốc nên chả hiểu gì hít bút_chì màu thì có cây bị lỗi không có ruột
5,sach rat ok co dieu dong goi không được tot lam_tu da_nang ve_ca mau ma dong_bang boc dan bang keo
3,đã nhận được sách đóng_gói không được cận thận sách bị quăn góc bút_chì tặng lộn_xộn giống như hàng bị lỗi bỏ vào tặng rất thất_vọng
2,giá tiền luôn đi kèm chất_lượng mình biết như thế nhưng vẫn phải nói mình xác_định mua cho bé tập vẽ nên cũng không cần xịn mình nhận hàng chiều nay mở ra chỉ có quyển sách để tô và hộp chì màu nhìn cái hộp chì màu mình muốn trả lại cho cửa_hàng ghê luôn cái hộp thì cũ ơi là cũ bị bẹp nữa dở_hộp chì lên rớt ra ngoài hết trơn còn chì thì cây bị không có ruột màu đã gọi là buôn_bán cửa_hàng cũng phải bán cho đàng_hoàng chứ mình nói để góp_ý với cửa_hàng về hình_thức của sản_phẩm đừng cố_tình đóng hàng như_vậy gửi cho khách dù giá tiền rẻ
5,rất hài_lòng người giao hàng nhiệt_tình
3,tập tô_ok nhưng bút màu thì không ok màu rất lợt
5,hàng giao đúng mô_tả chất_lượng tốt đóng_gói sơ_sài
3,gói hàng không cẩn_thận không toin trọng người mua khách_hàng
5,tạm hình tô_nhỏ
5,tôi rất hài_lòng với sản_phẩm này
5,rất tốt
5,rẻ đẹp ok
5,như hình
5,sách đuoc
5,bút_chì không tô_duoc
5,san pham giog mo_ta
5,sách tô_màu đẹp nên mua cho bé sao
5,sao cửa_hàng gui but chi mau bi gay het không za quá te
3,mua rồi đừng gửi nữa
5,sản_phẩm ok
5,lazada rất tốt và vui tínhhfhbfkfh
5,tốt có sáng_tạo
5,quá trời hình không biết tô khi nào cho xong đây
3,màu sách không trang như quang cao
5,hàng y hình gói hàng cẩn_thận
5,giá không ok
5,sản_phẩm y hình tốt giá rẻ
5,bé rất thích
3,sách khá nhiều hình nhưng bút tô thì dở_tệ luôn
3,thất_vọng nhiều hình nhưng toàn hướng_dẫn tiếng tàu khựa nên tô linh_tinh
4,tiêng trung quoc va hinh ve_nhỏ
5,vua re hop tui tien tre em rat thich cho sao nhe cửa_hàng
3,phí vận_chuyển hàng cao quá nên cân_nhắc trước khi mua
5,sản_phẩm giống hình rất nhiều trang còn có cả bút tô_màu
3,gói chung món rất chi kém coi_thường người nhận
5,ok sach va mau y_hinh
5,đóng_gói kỹ giấy tốt
5,đẹp đáng
1,tại_sao tôi đặt bộ cờ_vua mà giao hàng này lại cho tôi tôi gọi điện_thoại hỏi mà sao lại đổ lỗi qua_lại bây g giải_quyết thế_nào
5,hàng rất đẹp giao hàng trước dự_kiến đúng y_như hình nên mình đánh_giá rất cao về đơn hàng này nhưng có một_chút ý_kiến là_hơi nhỏ nha cửa_hàng mình chói thấy không quen lắm cảm_ơn cửa_hàng rất rất nhiều
5,nhìn đẹp giống như hình luôn
5,hàng tốt so với mức giá mấy đứa trẻ rất thích
5,đẹp như quảng_cáo
5,đã nhận được hàng rất đẹp
5,sản_phẩm giống với mô_tả chất_lượng hoàn_thiện tương_đối tốt
5,hàng chất_lượng tốt y_như hình đóng_gói tốt giao hàng nhanh nam_châm dính chắc giá tốt màu đẹp y_như vàng và bạc thật
5,bộ cờ đẹp có hộp nên bé rất thích không để_ý nên đặt kích_thước này hơi nhỏ lần sau sẽ đặt kích_thước lớn hơn
5,bộ cờ_vua nhìn rất đẹp đóng_gói cẩn_thận
5,nhỏ gọn_nhẹ tiện mang đi xa
4,trong bàn_cờ bên góc của nửa bàn_cờ bị gì giống như chảy ra vậy ó không đẹp miến dán ở chỗ đó còn bị bung
5,đẹp hết_hồn luôn cảm_ơn cửa_hàng bán hàng chất_lượng nhé
5,quá đẹp quá hợp với giá tiền
5,cờ đẹp giao hàng nhanh
5,đẹp lắm cho sao
5,rất hài_lòng
5,tuy bằng nhựa nhưng hoàn_thiện rất tốt_đẹp
5,tốt con mình dùng rất thích
5,quá đẹp so với giá
5,hang đẹp
5,quá tuyệt_vời bé nhà mình rất thích
4,đẹp hơi bé
5,rất đẹp và chắc_chắn đánh rất thích
5,sản_phẩm đẹp sắc xảo rất vừa_ý
5,hàng đẹp sắc nét đúng mô_tả đóng_gói cẩn_thận không bị móp méo
5,rất tốt
5,rất ưng
5,đẹp tốt
5,sản_phẩm cũng ok nhưng sao lượt nao cũng đâm trúng chỗ v thì ai cũng biet roi minh nghĩ là sẽ thay_đổi chứ
1,trên web giới_thiệu cở lớn giao hàng cở nhỏ cây kiếm không được loại cây nữa
5,đẹp chơi đk rất zuii y_hình
5,sản_phẩm rất tốt rất thích ai cũng hỏi mua ở đâu_dạ
5,mình không hai_lòng cho mây ve trò_chơi này nhỏ qua so voi trong hinh
5,hàng rất tốt cho sao
2,không đúng kích_cỡ
4,tui đặt loại to mà ra loại nhỏ
5,y hình chơi rất vui cam ơn cửa_hàng
5,mau ma đep đong goi ky cho cửa_hàng sao
5,đồ_chơi rất hay bé nhà mình rất thích
5,sf tốt ngoài mong_đợi sẽ còn ủng_hộ cửa_hàng tiếp chơi rất vui cảm_ơn cửa_hàng nhé
5,đẹp be nha_minh rat thich
3,nhỏ hơn so với mô_tả
5,sản_phẩm đẹp hài_lòng
5,noi chung ok neu choi dong nguoi sẽ vui choi nguoi thi hoi chán
5,sản_phẩm tốt như trong hình
5,chất_lượng ok
5,ok làm nè
5,sách rất đẹp nhưng hình hơi nhỏ mà không thấy tặng bút màu nửa
3,sách đẹp trang sách giấy trắng dày_dặn nhưng bút_chì màu khá nhạt và thêm phần vỏ bút với lõi bút khác màu nhau vd vỏ màu trắng lõi hồng vỏ xanh lõi đỏ
4,mỗi trang là mỗi chủ_đề mỗi chủ_đề gồm có một_số hình_ảnh liên_quan thích_hợp cho bé tô_màu hoặc tập vẽ tiếc là sách chưa được việt_hóa
5,tốt for toddlers
5,sản_phẩm như hình tốt cho bé chơi
5,sách giống mô_tả giao hàng nhanh đóng_gói rất cẩn_thận lun ạ
4,mình thấy chất_lượng hợp với giá tiền nhưng hình hơi nhỏ cũng khá khó để cho bé tuổi tô đẹp được mình nghĩ vậy bút_chì tặng kèm thì hơi kém chút thấy gãy ngòi rồi lớp gỗ bên ngoài cũng không được tỉ_mỉ lắm túm lại về cơ_bản mình thấy khá hài_lòng với sản_phẩm này còn các bé thích hay không phải tặng rồi mới biết được hi_vọng cửa_hàng có nhiều sản_phẩm tốt hơn nữa và chúc cửa_hàng luôn đắt hàng
4,ok nhiều hình và dậy bé cách vẽ tuy_nhiên hình khổ sách hơi bé tuy_nhiên giá tiền không quá rẻ sách vn không có giá này
5,i chang hình cửa_hàng qcaos ak giấy thì hợp với bút_chì màu hơn màu bút_lông màu nc nói_chung ok tất cảm_ơn cửa_hàng
3,hộp màu cửa_hàng tặng có cây bị gãy giống như đã đc sử_dụng rồi
4,sách ok rất hay ở điểm có các bước hướng_dẫn trẻ vẽ hình toàn tiếng trung có_thể dùng google translate để dịch hình hơi nhỏ
4,trang sách dày đẹp bé nhà mình rất thích nếu có việt sub thì sẽ hay hơn giao hàng nhanh đóng_gói cẩn_thận
3,not for young kinds pages are thin and only work with coloured pencils i think this item is more meant for teaching older kids how to draw than as a colouring book for young kids
1,giao hàng nhanh nhưng sách bị rách mà cửa_hàng vẫn giao cho khách bút màu thì trộn đủ thứ cây gãy cây_dài
4,sách tô_màu rất đẹp và có cả hướng_dẫn vẽ con vật luôn để các cháu tô_màu rất sáng_tạo bộ màu tô cũng rất đẹp
5,chất_lượng giấy tốt nhiều hình để tô bút màu tặng kèm thì gãy nhiều và tô cứng tay chất_lượng kém dù_sao cũng chỉ là đồ tặng kèm
5,hàng tốt y_như hình nhưng sao không có bút_chì màu lần sau lamd ăn cẩn_thận vào có là có mà không là không nhưng thôi vẫn cho vì hàng đẹp và y_hình
5,sản_phẩm ok bé học và biết đc nhiều con vật và phương_tiện trong cuộc_sống phải mà sách tiếng việt thì tốt dạy cho bé được nhiều sách toàn chữ trung_quốc
4,nội_dung về hình_ảnh rất hay đúng cuốn mình đang tìm lâu_nay chỉ tiếc là sách tiếng tq nên các cháu không hiểu lắm nhưng không sao nếu chất_liệu giấy tốt hơn và tăng_giá lên chút thì ổn sợ tô chưa xong đã rách hết
4,sách tô_màu đẹp giấy dày hình_vẽ phong_phú nhưng hơi nhỏ nên phù_hợp với bé khoảng tuổi trở lên bút_chì màu tặng kèm hơi lởm tí do gỗ kém nhưng cũng chấp_nhận được vì giá_cả set khá rẻ
4,sách tốt giông nhu_hinh nhung but mau hoi lộn_xộn
5,nhieu hinh de to be rat thich
4,hag đẹp ok shoop
5,cám_ơn cửa_hàng mình vừa nhận hàng bộ sách như mô_tả con mình thích lắm mình muốn mua thêm bộ bút_chì màu nữa
5,tốt với giá không
5,sách đúng chủng_loại giới_thiệu có hướng_dẫn cho trẻ từng bước khi vẽ
5,nhìu hình nhưng bút màu hơi xấu
5,sản_phẩm như hình sẽ ủng_hộ cửa_hàng dài_dài
5,sách dày nhiều hình đa_dạng cho bé lại rất rẻ nữa mua cho bé tô cả năm chắc không hết
5,sách dày giống mô_tả mua dịp sn lazada miễn_phí vận_chuyển quá rẻ
5,chất_lượng tốt giá rẻ thời_gian giao hàng rất nhanh
5,sách thì ok bút_chì quá tệ
5,giao hàng nhanh đóng gòi chắc_chắn
2,sach thi ok rieng bo viet chi mau qua tệ thà đừng tặng
5,sản_phẩm rất đẹp hình_ảnh rất sinh_động nên mua cho trẻ tô_màu vào dịp tết này
5,ong goi can than chuan ok
